election_id	http://userannotation/na	election_type	http://userannotation/na	election_date	http://dbpedia.org/page/Category:Dates	district_name	http://userannotation/na	division_name	http://userannotation/na	division_url	http://userannotation/na	division_openlylocal_id	http://userannotation/na	result_votes_total	http://userannotation/na	result_url	http://userannotation/na	candidate_votes	http://userannotation/na	candidate_elected	http://userannotation/na	party_name	http://dbpedia.org/page/Category:Political_parties	party_short_name		party_resource_uri	http://userannotation/na
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		2903		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		3737		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		3407		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		1036		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		789		0		Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	Green	http://dbpedia.org/page/Green_Party_of_England_and_Wales	http://openelectiondata.org/id/parties/64	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		1100		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Stratford		Stratford South 		https://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4e80d2be9860cb0480256ffc002c5ddb?OpenDocument		9884		16936		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D4D8D0AA62F81A8C80256F460052B45D		3964		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Stratford		Studley 	http://dbpedia.org/page/Studley	http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument		9885		3880		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474		775		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Stratford		Studley 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument		9885		3880		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474		1250		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Studley 		http://www.warwickshire.gov.uk/corporate/committe.nsf/66313d7210fd430680256a140057d7fa/37c1a53912115e6580256ffc002c5dd1?OpenDocument		9885		3880		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/9CD9AAAED93CBBA280256F460052B474		1855		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick	http://dbpedia.org/page/Warwick_District	Warwick North 	http://dbpedia.org/page/Warwick	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd		9886		4086		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477		932		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Warwick North 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd		9886		4086		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477		2283		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Warwick North 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/4c55a6b19633176a80256ffc002c5dcd		9886		4086		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/82355CAE4599A39C80256F460052B477		871		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Warwick South 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument		9887		5211		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D		2504		1		Conservative		Con		http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Warwick South 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument		9887		5211		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D		1619		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Warwick South 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/fdb46629c7fc9c3d80256ffc002c5dbd?OpenDocument		9887		5211		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/07394E0BF2469D8280256F460052B46D		1088		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Warwick West 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument		9888		4276		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470		1660		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick		Warwick West 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument		9888		4276		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470		1727		1		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Warwick West 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/41cd4a2928f0b51e80256ffc002c5dc9?OpenDocument		9888		4276		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/76C21F8FFE59698080256F460052B470		889		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		North Warwickshire	http://dbpedia.org/page/North_Warwickshire	Water Orton 	http://dbpedia.org/page/Water_Orton	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument		9889		3752		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483		1976		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		North Warwickshire		Water Orton 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument		9889		3752		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483		1178		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		North Warwickshire		Water Orton 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/59c5ea5860c3671980256ffc002c5ddc?OpenDocument		9889		3752		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/D7B710AEC7F4BE5180256F460052B483		598		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford	http://dbpedia.org/page/Stratford-on-Avon_District	Wellesbourne 	http://dbpedia.org/page/Wellesbourne	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument		9890		2115		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479		776		0		Liberal Democrat		LibDem		http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Stratford		Wellesbourne 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument		9890		2115		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479		227		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Stratford		Wellesbourne 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/9c892ea345b8f4d9802571b600445390?OpenDocument		9890		2115		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/2852FCDB8ADB4FAD80256F460052B479		1112		1		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
2		council		05.05.2005		Warwick	http://dbpedia.org/page/Warwick_District	Whitnash 	http://dbpedia.org/page/Whitnash	http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument		9891		4464		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E		1292		0		Labour	http://dbpedia.org/page/Labour_Party_(UK)	Lab	http://dbpedia.org/page/Labour_Party_(UK)	http://openelectiondata.org/id/parties/6	
2		council		05.05.2005		Warwick		Whitnash 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument		9891		4464		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E		331		0		Liberal Democrat	http://dbpedia.org/page/Liberal_Democrats	LibDem	http://dbpedia.org/page/Liberal_Democrats	http://openelectiondata.org/id/parties/26	
2		council		05.05.2005		Warwick		Whitnash 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument		9891		4464		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E		2234		1		Independent	http://dbpedia.org/page/Independent_(politician)	Ind	http://dbpedia.org/page/Independent_(politician)	NULL	
2		council		05.05.2005		Warwick		Whitnash 		http://www.warwickshire.gov.uk/corporate/committe.nsf/d2d81776d1ed546080256a140057d7f9/879d1029562c46d680256ffc002c5de3?OpenDocument		9891		4464		http://www.warwickshire.gov.uk/corporate/Elect05.nsf/ResultsByParty/FF0CEFB67190244480256F460052B48E		607		0		Conservative	http://dbpedia.org/page/Conservative_Party_(UK)	Con	http://dbpedia.org/page/Conservative_Party_(UK)	http://openelectiondata.org/id/parties/25	
